order_id,customer_id,order_date,status,region_code,is_guest
O003869,C0262,2025-01-18,PLACED,NORTH,0
O003870,C0349,2025-12-02,RETURNED,WEST,0
O003871,C0327,2025-11-18,CANCELLED,WEST,0
O003872,C0242,2024-04-05,SHIPPED,SOUTH,0
O003874,C0095,2024-11-13,PLACED,CENTRAL,0
O003875,C0389,2025-02-14,CANCELLED,SOUTH,0
O003876,C0306,2025-09-10,RETURNED,CENTRAL,0
O003877,C0179,2024-11-24,PLACED,SOUTH,0
O003878,C0039,2025-04-26,DELIVERED,NORTH,0
O003879,C0340,2024-05-29,CANCELLED,SOUTH,0
O003880,C0350,2026-01-30,SHIPPED,SOUTH,0
O003881,C0088,2026-01-17,RETURNED,NORTH,0
O003882,C0219,2025-11-14,DELIVERED,EAST,0
O003883,C0281,2025-06-15,SHIPPED,SOUTH,0
O003884,C0212,2024-11-12,RETURNED,SOUTH,0
O003885,C0341,2025-04-25,CANCELLED,WEST,0
O003886,C0408,2024-02-29,DELIVERED,WEST,0
O003887,C0150,2026-02-28,DELIVERED,EAST,0
O003888,C0180,2026-02-08,RETURNED,EAST,0
O003889,C0131,2025-05-20,RETURNED,NORTH,0
O003890,C0382,2026-02-28,RETURNED,NORTH,0
O003891,C0338,2024-12-05,CANCELLED,CENTRAL,0
O003892,C0410,2026-07-04,RETURNED,CENTRAL,0
O003893,C0122,2025-03-31,CANCELLED,CENTRAL,0
O003894,C0164,2025-09-25,SHIPPED,SOUTH,0
O003895,C0024,2025-06-07,CANCELLED,CENTRAL,0
O003896,C0488,2025-10-17,PLACED,EAST,0
O003897,C0271,2025-02-19,PLACED,WEST,0
O003898,C0017,2026-04-22,SHIPPED,EAST,0
O003899,C0445,2024-11-13,RETURNED,NORTH,0
O003900,C0109,2025-05-03,RETURNED,NORTH,0
O003901,C0337,2026-01-29,PLACED,NORTH,0
O003902,C0387,2024-08-31,PLACED,CENTRAL,0
O003903,C0404,2025-02-22,DELIVERED,NORTH,0
O003904,C0404,2026-04-28,PLACED,SOUTH,0
O003905,C0433,2025-07-10,SHIPPED,CENTRAL,0
O003906,C0161,2024-11-19,CANCELLED,SOUTH,0
O003907,,2025-06-15,CANCELLED,NORTH,1
O003908,C0494,2025-07-08,DELIVERED,CENTRAL,0
O003909,C0152,2025-09-14,PLACED,NORTH,0
O003910,C0450,2024-12-30,RETURNED,SOUTH,0
O003911,C0427,2025-08-13,CANCELLED,NORTH,0
O003912,C0248,2024-01-08,SHIPPED,SOUTH,0
O003913,C0385,2026-05-05,PLACED,NORTH,0
O003914,C0252,2025-12-19,SHIPPED,SOUTH,0
O003915,C0039,2026-02-19,RETURNED,EAST,0
O003916,C0022,2025-11-12,DELIVERED,WEST,0
O003917,C0254,2025-01-06,RETURNED,NORTH,0
O003918,C0199,2025-02-13,CANCELLED,SOUTH,0
O003919,C0370,2024-02-03,PLACED,NORTH,0
O003920,C0220,2024-11-21,DELIVERED,NORTH,0
O003921,C0278,2024-03-24,SHIPPED,CENTRAL,0
O003922,C0433,2025-09-15,RETURNED,WEST,0
O003923,C0298,2026-01-07,PLACED,EAST,0
O003924,C0308,2025-03-16,DELIVERED,NORTH,0
O003925,C0452,2025-08-19,RETURNED,NORTH,0
O003926,C0496,2024-10-22,DELIVERED,SOUTH,0
O003927,,2025-03-08,RETURNED,NORTH,1
O003928,C0130,2024-09-18,DELIVERED,CENTRAL,0
O003929,C0256,2024-04-14,CANCELLED,CENTRAL,0
O003930,C0167,2024-09-26,RETURNED,EAST,0
O003931,,2025-05-28,CANCELLED,CENTRAL,1
O003932,C0286,2024-08-13,DELIVERED,WEST,0
O003933,C0133,2024-05-25,DELIVERED,EAST,0
O003934,C0318,2025-01-02,SHIPPED,EAST,0
O003935,C0435,2024-07-14,CANCELLED,CENTRAL,0
O003936,C0044,2026-06-18,PLACED,WEST,0
O003937,C0072,2025-06-21,CANCELLED,CENTRAL,0
O003938,C0164,2025-08-19,SHIPPED,CENTRAL,0
O003939,C0413,2025-04-01,RETURNED,WEST,0
O003940,C0223,2024-01-09,CANCELLED,CENTRAL,0
O003941,C0305,2025-10-08,CANCELLED,EAST,0
O003942,C0194,2024-06-10,SHIPPED,NORTH,0
O003943,C0460,2025-01-07,SHIPPED,EAST,0
O003944,C0076,2024-10-07,CANCELLED,NORTH,0
O003945,C0001,2025-06-17,CANCELLED,NORTH,0
O003946,C0232,2024-07-03,DELIVERED,EAST,0
O003947,C0465,2026-01-19,DELIVERED,CENTRAL,0
O003948,C0140,2025-01-15,SHIPPED,EAST,0
O003949,C0340,2024-06-01,RETURNED,NORTH,0
O003950,C0453,2024-05-30,SHIPPED,NORTH,0
O003951,C0406,2026-04-13,DELIVERED,CENTRAL,0
O003952,C0475,2026-03-19,SHIPPED,WEST,0
O003953,C0449,2026-05-04,DELIVERED,SOUTH,0
O003954,C0050,2024-04-27,RETURNED,CENTRAL,0
O003955,C0444,2025-11-28,DELIVERED,CENTRAL,0
O003956,C0197,2024-06-03,RETURNED,CENTRAL,0
O003957,C0387,2026-04-04,CANCELLED,EAST,0
O003958,C0398,2026-06-10,RETURNED,CENTRAL,0
O003959,C0487,2025-06-29,SHIPPED,EAST,0
O003960,C0160,2024-10-29,DELIVERED,WEST,0
O003961,C0497,2025-06-23,SHIPPED,EAST,0
O003962,C0173,2025-01-09,SHIPPED,NORTH,0
O003963,C0135,2025-03-27,RETURNED,SOUTH,0
O003964,C0277,2025-07-13,CANCELLED,NORTH,0
O003965,C0371,2025-11-12,SHIPPED,WEST,0
O003966,C0285,2025-01-03,CANCELLED,SOUTH,0
O003967,C0049,2025-11-03,DELIVERED,EAST,0
O003968,C0405,2024-09-26,DELIVERED,EAST,0
O003969,C0473,2024-10-20,PLACED,EAST,0
O003970,C0363,2025-04-17,RETURNED,WEST,0
O003971,C0050,2026-04-10,PLACED,CENTRAL,0
O003972,C0478,2025-04-06,DELIVERED,NORTH,0
O003973,C0383,2024-07-29,CANCELLED,EAST,0
O003974,C0379,2025-12-29,DELIVERED,CENTRAL,0
O003975,C0269,2025-06-02,SHIPPED,NORTH,0
O003976,C0188,2025-08-09,SHIPPED,CENTRAL,0
O003977,C0066,2025-05-17,SHIPPED,NORTH,0
O003978,C0083,2024-06-20,CANCELLED,NORTH,0
O003979,C0149,2025-04-06,RETURNED,SOUTH,0
O003980,C0409,2025-02-09,PLACED,NORTH,0
O003981,C0236,2024-01-19,PLACED,WEST,0
O003982,C0007,2024-01-04,RETURNED,SOUTH,0
O003983,C0062,2026-06-05,RETURNED,SOUTH,0
O003984,C0440,2026-05-26,PLACED,WEST,0
O003985,C0069,2025-03-12,DELIVERED,EAST,0
O003986,C0370,2026-03-08,DELIVERED,WEST,0
O003987,C0206,2025-11-06,SHIPPED,NORTH,0
O003988,C0094,2024-07-26,PLACED,CENTRAL,0
O003989,C0450,2025-07-29,CANCELLED,EAST,0
O003990,C0051,2024-06-06,SHIPPED,WEST,0
O003991,C0286,2025-11-29,SHIPPED,WEST,0
O003992,C0130,2025-10-02,RETURNED,EAST,0
O003993,C0474,2025-01-05,RETURNED,EAST,0
O003994,C0086,2024-03-16,SHIPPED,WEST,0
O003995,C0100,2025-12-06,CANCELLED,CENTRAL,0
O003996,C0253,2025-05-02,DELIVERED,SOUTH,0
O003997,C0427,2026-03-05,PLACED,SOUTH,0
O003998,C0397,2026-04-13,PLACED,SOUTH,0
O003999,C0222,2026-03-16,CANCELLED,WEST,0
O004000,C0059,2025-01-07,DELIVERED,EAST,0
O004001,C0158,2025-06-22,PLACED,WEST,0
O004002,C0317,2024-06-09,DELIVERED,CENTRAL,0
O004003,C0487,2025-02-07,PLACED,WEST,0
O004004,,2025-09-12,DELIVERED,EAST,1
O004005,C0464,2025-05-07,RETURNED,WEST,0
O004006,C0237,2025-11-13,CANCELLED,NORTH,0
O004007,C0024,2026-03-31,SHIPPED,NORTH,0
O004008,C0187,2025-06-05,PLACED,EAST,0
O004009,C0318,2025-04-25,CANCELLED,CENTRAL,0
O004010,C0101,2024-06-09,PLACED,EAST,0
O004011,C0348,2025-09-25,SHIPPED,WEST,0
O004012,C0003,2026-04-16,RETURNED,CENTRAL,0
O004013,C0216,2026-02-11,CANCELLED,SOUTH,0
O004014,C0483,2024-12-21,RETURNED,EAST,0
O004015,C0425,2024-08-05,PLACED,WEST,0
O004016,C0027,2024-06-21,CANCELLED,EAST,0
O004017,C0305,2025-02-07,CANCELLED,WEST,0
O004018,C0317,2024-09-22,PLACED,EAST,0
O004019,C0432,2025-10-05,PLACED,NORTH,0
O004020,C0368,2025-10-15,SHIPPED,CENTRAL,0
O004021,C0332,2024-01-06,CANCELLED,EAST,0
O004022,C0450,2024-08-20,PLACED,EAST,0
O004023,C0284,2026-06-06,SHIPPED,CENTRAL,0
O004024,C0111,2024-07-22,RETURNED,NORTH,0
O004025,C0127,2025-02-20,PLACED,NORTH,0
O004026,C0244,2024-08-14,PLACED,NORTH,0
O004027,C0370,2026-06-20,DELIVERED,EAST,0
O004028,C0053,2024-02-16,RETURNED,WEST,0
O004029,C0324,2025-08-18,PLACED,WEST,0
O004030,C0137,2025-12-09,DELIVERED,SOUTH,0
O004031,C0112,2026-05-21,RETURNED,CENTRAL,0
O004032,C0243,2024-09-27,RETURNED,EAST,0
O004033,C0419,2026-04-15,CANCELLED,NORTH,0
O004034,C0248,2026-04-03,PLACED,CENTRAL,0
O004035,C0135,2025-08-29,SHIPPED,SOUTH,0
O004036,,2026-05-04,PLACED,EAST,1
O004037,C0362,2025-04-29,PLACED,SOUTH,0
O004038,C0210,2024-02-02,CANCELLED,EAST,0
O004039,C0222,2026-02-13,RETURNED,NORTH,0
O004040,C0483,2024-06-12,SHIPPED,CENTRAL,0
O004041,C0057,2024-05-10,RETURNED,EAST,0
O004042,C0492,2025-11-19,CANCELLED,WEST,0
O004043,C0479,2025-05-27,DELIVERED,WEST,0
O004044,C0297,2024-03-08,PLACED,NORTH,0
O004045,C0454,2024-01-31,RETURNED,SOUTH,0
O004046,C0390,2025-07-04,SHIPPED,NORTH,0
O004047,C0117,2024-09-17,PLACED,EAST,0
O004048,,2025-11-25,RETURNED,NORTH,1
O004049,C0315,2024-01-11,SHIPPED,WEST,0
O004050,C0412,2024-09-19,PLACED,CENTRAL,0
O004051,C0258,2026-04-28,RETURNED,CENTRAL,0
O004052,C0462,2024-11-19,DELIVERED,WEST,0
O004053,C0321,2026-06-27,CANCELLED,CENTRAL,0
O004054,C0320,2026-03-10,DELIVERED,SOUTH,0
O004055,C0311,2025-09-04,RETURNED,SOUTH,0
O004056,C0467,2024-09-08,SHIPPED,NORTH,0
O004057,C0226,2025-09-03,DELIVERED,SOUTH,0
O004058,C0350,2025-04-19,RETURNED,EAST,0
O004060,,2025-12-17,DELIVERED,EAST,1
O004061,C0271,2026-06-14,DELIVERED,EAST,0
O004062,C0153,2025-06-27,CANCELLED,CENTRAL,0
O004063,C0229,2026-06-25,PLACED,EAST,0
O004064,C0122,2025-06-22,SHIPPED,SOUTH,0
O004065,C0392,2025-06-11,PLACED,NORTH,0
O004066,C0259,2024-12-17,RETURNED,CENTRAL,0
O004067,C0339,2026-01-11,RETURNED,NORTH,0
O004068,C0295,2025-03-09,PLACED,CENTRAL,0
O004069,C0233,2025-01-31,PLACED,CENTRAL,0
O004070,C0284,2024-10-15,DELIVERED,CENTRAL,0
O004071,C0293,2024-05-19,PLACED,NORTH,0
O004072,C0228,2026-05-21,SHIPPED,EAST,0
O004073,C0441,2024-12-06,SHIPPED,SOUTH,0
O004074,C0229,2025-03-25,CANCELLED,WEST,0
O004075,C0140,2025-01-16,SHIPPED,SOUTH,0
O004076,C0264,2025-04-03,CANCELLED,CENTRAL,0
O004077,,2025-09-22,PLACED,CENTRAL,1
O004078,C0146,2025-07-14,PLACED,NORTH,0
O004079,C0224,2025-03-12,CANCELLED,NORTH,0
O004080,C0079,2024-12-03,CANCELLED,WEST,0
O004081,C0229,2024-09-26,SHIPPED,SOUTH,0
O004082,C0252,2024-05-31,PLACED,EAST,0
O004083,C0486,2024-04-25,DELIVERED,NORTH,0
O004084,C0174,2024-10-16,PLACED,CENTRAL,0
O004085,C0494,2024-12-10,DELIVERED,WEST,0
O004086,C0286,2025-11-10,CANCELLED,WEST,0
O004087,C0261,2024-02-25,RETURNED,NORTH,0
O004088,C0016,2025-05-29,DELIVERED,EAST,0
O004089,C0467,2024-12-03,RETURNED,WEST,0
O004090,C0299,2024-08-25,RETURNED,SOUTH,0
O004091,C0446,2024-03-11,RETURNED,CENTRAL,0
O004092,C0280,2024-12-24,RETURNED,SOUTH,0
O004093,C0306,2024-03-21,CANCELLED,EAST,0
O004094,C0025,2024-02-03,SHIPPED,CENTRAL,0
O004095,C0222,2024-09-05,SHIPPED,CENTRAL,0
O004096,C0287,2025-10-13,RETURNED,CENTRAL,0
O004097,C0315,2024-08-04,CANCELLED,WEST,0
O004098,C0222,2025-02-17,DELIVERED,CENTRAL,0
O004099,C0120,2024-11-02,CANCELLED,WEST,0
O004100,C0150,2025-05-07,DELIVERED,EAST,0
O004101,C0238,2025-10-25,RETURNED,WEST,0
O004102,C0209,2024-09-02,RETURNED,WEST,0
O004103,C0228,2026-04-24,RETURNED,WEST,0
O004104,C0340,2024-03-31,RETURNED,CENTRAL,0
O004105,C0361,2024-12-08,PLACED,SOUTH,0
O004106,C0101,2025-09-21,RETURNED,NORTH,0
O004107,C0434,2025-07-22,CANCELLED,WEST,0
O004108,C0215,2025-11-14,RETURNED,SOUTH,0
O004109,C0430,2024-05-22,SHIPPED,EAST,0
O004110,C0197,2025-07-27,SHIPPED,WEST,0
O004111,C0362,2025-07-25,SHIPPED,CENTRAL,0
O004112,C0212,2025-05-18,CANCELLED,CENTRAL,0
O004113,C0126,2024-02-22,PLACED,WEST,0
O004114,C0340,2025-02-12,CANCELLED,CENTRAL,0
O004115,C0198,2025-07-29,SHIPPED,WEST,0
O004116,C0327,2026-02-05,PLACED,SOUTH,0
O004117,C0496,2025-02-28,PLACED,WEST,0
O004118,C0182,2024-07-16,SHIPPED,NORTH,0
O004119,C0351,2025-06-06,SHIPPED,NORTH,0
O004120,C0128,2024-11-29,DELIVERED,EAST,0
O004121,C0210,2025-01-18,PLACED,NORTH,0
O004122,C0279,2024-03-30,RETURNED,CENTRAL,0
O004123,C0445,2025-05-02,CANCELLED,CENTRAL,0
O004124,,2026-01-03,CANCELLED,NORTH,1
O004125,C0472,2026-01-31,DELIVERED,NORTH,0
O004126,C0187,2024-06-03,PLACED,CENTRAL,0
O004127,C0426,2026-02-24,CANCELLED,NORTH,0
O004128,C0361,2024-07-03,PLACED,SOUTH,0
O004129,C0163,2026-07-14,DELIVERED,WEST,0
O004130,C0246,2026-01-19,DELIVERED,NORTH,0
O004131,C0305,2026-02-08,RETURNED,WEST,0
O004132,C0148,2024-12-13,CANCELLED,SOUTH,0
O004133,C0495,2026-05-04,PLACED,SOUTH,0
O004134,C0410,2024-03-30,SHIPPED,SOUTH,0
O004135,C0104,2025-02-15,CANCELLED,SOUTH,0
O004136,C0129,2025-04-09,DELIVERED,SOUTH,0
O004137,C0208,2025-10-06,DELIVERED,NORTH,0
O004138,C0004,2026-06-29,CANCELLED,CENTRAL,0
O004139,C0250,2024-02-12,DELIVERED,SOUTH,0
O004140,C0043,2025-12-15,SHIPPED,SOUTH,0
O004141,C0498,2024-09-03,SHIPPED,NORTH,0
O004142,C0323,2026-06-04,DELIVERED,WEST,0
O004143,C0170,2025-04-29,DELIVERED,CENTRAL,0
O004144,C0117,2024-02-02,RETURNED,EAST,0
O004145,C0322,2025-12-01,PLACED,NORTH,0
O004146,C0439,2026-03-04,DELIVERED,EAST,0
O004147,C0051,2024-02-21,SHIPPED,SOUTH,0
O004148,C0214,2024-07-26,PLACED,SOUTH,0
O004149,C0239,2025-12-18,DELIVERED,WEST,0
O004150,C0395,2024-09-26,DELIVERED,WEST,0
O004151,C0006,2026-04-28,PLACED,CENTRAL,0
O004152,C0087,2025-07-19,RETURNED,WEST,0
O004153,C0048,2025-04-04,CANCELLED,WEST,0
O004154,C0310,2025-03-31,SHIPPED,CENTRAL,0
O004155,C0123,2024-02-01,PLACED,CENTRAL,0
O004156,C0043,2026-03-04,DELIVERED,WEST,0
O004157,C0302,2024-08-04,RETURNED,EAST,0
O004158,,2024-11-03,PLACED,SOUTH,1
O004159,C0379,2024-12-08,CANCELLED,WEST,0
O004160,,2025-01-12,PLACED,WEST,1
O004161,C0076,2025-10-30,SHIPPED,WEST,0
O004162,C0014,2026-02-17,DELIVERED,NORTH,0
O004163,C0288,2025-03-22,RETURNED,SOUTH,0
O004164,,2026-05-08,RETURNED,NORTH,1
O004165,,2025-04-23,SHIPPED,CENTRAL,1
O004166,C0013,2024-12-18,CANCELLED,WEST,0
O004167,C0436,2025-05-22,CANCELLED,CENTRAL,0
O004168,C0067,2026-06-21,RETURNED,WEST,0
O004169,,2025-03-20,PLACED,WEST,1
O004170,C0357,2026-03-28,DELIVERED,EAST,0
O004171,C0444,2026-04-15,RETURNED,WEST,0
O004172,C0409,2024-10-16,DELIVERED,WEST,0
O004173,C0183,2024-04-18,CANCELLED,WEST,0
O004174,C0097,2025-01-06,CANCELLED,EAST,0
O004175,C0261,2025-04-05,RETURNED,CENTRAL,0
O004176,C0342,2025-11-25,PLACED,WEST,0
O004177,C0310,2025-08-15,DELIVERED,NORTH,0
O004178,C0314,2024-07-23,DELIVERED,SOUTH,0
O004179,C0196,2026-04-09,RETURNED,SOUTH,0
O004180,C0108,2025-01-13,RETURNED,WEST,0
O004181,,2024-08-09,CANCELLED,EAST,1
O004182,C0119,2024-08-29,SHIPPED,CENTRAL,0
O004183,C0346,2024-10-10,DELIVERED,SOUTH,0
O004184,C0286,2024-06-10,PLACED,NORTH,0
O004185,C0232,2024-08-24,DELIVERED,WEST,0
O004186,C0331,2025-04-16,RETURNED,EAST,0
O004187,C0352,2026-01-08,DELIVERED,EAST,0
O004188,C0167,2025-05-08,DELIVERED,WEST,0
O004189,C0154,2024-07-27,PLACED,SOUTH,0
O004190,C0180,2024-09-10,PLACED,NORTH,0
O004191,C0439,2025-08-24,RETURNED,NORTH,0
O004192,C0376,2026-03-17,PLACED,WEST,0
O004193,C0096,2026-06-22,CANCELLED,WEST,0
O004194,C0500,2024-01-05,PLACED,SOUTH,0
O004195,C0397,2025-08-16,DELIVERED,NORTH,0
O004196,C0154,2024-05-29,SHIPPED,EAST,0
O004197,C0143,2026-05-11,RETURNED,NORTH,0
O004198,C0259,2025-07-12,DELIVERED,SOUTH,0
O004199,C0492,2024-06-08,PLACED,SOUTH,0
O004200,C0271,2024-11-10,CANCELLED,NORTH,0
O004201,C0438,2024-07-12,CANCELLED,EAST,0
O004202,C0431,2026-06-18,PLACED,EAST,0
O004203,,2024-06-15,PLACED,WEST,1
O004204,C0319,2025-12-27,CANCELLED,NORTH,0
O004205,C0385,2025-03-31,DELIVERED,CENTRAL,0
O004206,C0475,2024-12-14,DELIVERED,WEST,0
O004207,C0026,2026-03-26,DELIVERED,WEST,0
O004208,C0296,2026-03-03,DELIVERED,SOUTH,0
O004209,C0001,2024-06-23,CANCELLED,CENTRAL,0
O004210,C0022,2025-09-13,PLACED,EAST,0
O004211,C0063,2024-07-15,DELIVERED,SOUTH,0
O004212,C0266,2024-12-14,CANCELLED,EAST,0
O004213,C0283,2024-04-29,RETURNED,SOUTH,0
O004214,C0290,2024-03-01,SHIPPED,NORTH,0
O004215,C0417,2025-08-21,RETURNED,CENTRAL,0
O004216,C0467,2025-09-14,DELIVERED,SOUTH,0
O004217,C0418,2025-06-09,SHIPPED,CENTRAL,0
O004218,C0062,2024-10-18,SHIPPED,NORTH,0
O004219,C0056,2025-04-06,PLACED,EAST,0
O004220,C0224,2025-09-25,RETURNED,EAST,0
O004221,C0279,2024-03-16,DELIVERED,SOUTH,0
O004222,C0339,2025-01-29,CANCELLED,EAST,0
O004223,C0490,2024-10-06,SHIPPED,SOUTH,0
O004224,C0369,2024-04-26,RETURNED,EAST,0
O004225,C0452,2024-05-20,SHIPPED,SOUTH,0
O004226,C0149,2024-07-06,SHIPPED,EAST,0
O004227,C0203,2024-06-27,SHIPPED,NORTH,0
O004228,C0072,2024-11-16,SHIPPED,CENTRAL,0
O004229,C0218,2025-03-27,SHIPPED,CENTRAL,0
O004230,C0471,2026-01-19,RETURNED,WEST,0
O004231,C0328,2025-12-24,DELIVERED,CENTRAL,0
O004232,C0359,2026-06-16,CANCELLED,EAST,0
O004233,C0092,2026-03-23,DELIVERED,EAST,0
O004234,,2024-03-15,CANCELLED,SOUTH,1
O004235,C0146,2026-03-28,PLACED,EAST,0
O004236,C0454,2024-03-07,SHIPPED,CENTRAL,0
O004237,C0092,2025-05-12,SHIPPED,CENTRAL,0
O004238,C0283,2024-11-22,SHIPPED,CENTRAL,0
O004239,C0296,2024-07-14,CANCELLED,CENTRAL,0
O004240,C0334,2025-03-12,PLACED,SOUTH,0
O004241,C0334,2026-06-16,DELIVERED,CENTRAL,0
O004242,C0315,2025-09-08,RETURNED,CENTRAL,0
O004243,C0096,2025-11-21,DELIVERED,EAST,0
O004244,C0004,2026-04-14,PLACED,NORTH,0
O004245,C0371,2025-07-25,RETURNED,CENTRAL,0
O004246,C0314,2026-03-22,CANCELLED,WEST,0
O004247,C0065,2026-02-26,RETURNED,EAST,0
O004248,C0038,2025-09-17,SHIPPED,SOUTH,0
O004249,C0461,2025-01-14,SHIPPED,NORTH,0
O004250,C0381,2024-12-01,PLACED,NORTH,0
O004251,C0472,2026-02-04,PLACED,EAST,0
O004252,C0055,2025-11-19,PLACED,CENTRAL,0
O004253,C0006,2026-05-23,SHIPPED,SOUTH,0
O004254,C0122,2024-09-24,CANCELLED,NORTH,0
O004255,C0364,2024-07-22,RETURNED,NORTH,0
O004256,C0072,2025-06-12,RETURNED,CENTRAL,0
O004257,C0385,2024-08-23,PLACED,SOUTH,0
O004258,C0489,2026-04-20,RETURNED,WEST,0
O004259,C0126,2026-02-14,RETURNED,SOUTH,0
O004260,C0123,2024-04-17,SHIPPED,NORTH,0
O004261,C0419,2025-03-18,DELIVERED,NORTH,0
O004262,C0121,2026-04-13,CANCELLED,EAST,0
O004263,C0281,2025-01-16,RETURNED,SOUTH,0
O004264,C0156,2024-03-18,RETURNED,EAST,0
O004265,C0498,2025-03-08,SHIPPED,SOUTH,0
O004266,C0389,2024-03-06,DELIVERED,SOUTH,0
O004267,C0341,2024-05-11,PLACED,SOUTH,0
O004268,C0371,2024-07-28,DELIVERED,NORTH,0
O004269,C0151,2026-05-13,DELIVERED,SOUTH,0
O004270,C0173,2025-01-10,CANCELLED,SOUTH,0
O004271,C0351,2025-11-28,CANCELLED,SOUTH,0
O004272,C0337,2024-03-28,RETURNED,CENTRAL,0
O004273,C0482,2025-08-19,CANCELLED,WEST,0
O004274,C0244,2026-01-23,CANCELLED,NORTH,0
O004275,C0066,2026-03-19,RETURNED,WEST,0
O004276,C0330,2025-10-13,PLACED,EAST,0
O004277,C0060,2025-08-24,DELIVERED,WEST,0
O004278,C0425,2026-01-11,CANCELLED,CENTRAL,0
O004279,C0337,2025-02-16,DELIVERED,EAST,0
O004280,C0449,2025-05-11,DELIVERED,CENTRAL,0
O004281,C0327,2024-11-29,PLACED,EAST,0
O004282,C0308,2024-07-14,PLACED,EAST,0
O004283,C0016,2025-02-24,SHIPPED,NORTH,0
O004284,C0379,2025-04-24,PLACED,SOUTH,0
O004285,C0029,2025-12-04,SHIPPED,EAST,0
O004286,C0137,2024-10-16,RETURNED,CENTRAL,0
O004287,C0347,2025-02-27,RETURNED,SOUTH,0
O004288,C0330,2026-01-02,DELIVERED,NORTH,0
O004289,C0234,2026-03-09,RETURNED,EAST,0
O004290,C0254,2026-02-17,DELIVERED,WEST,0
O004291,C0188,2025-11-15,DELIVERED,EAST,0
O004292,C0283,2025-03-13,SHIPPED,WEST,0
O004293,C0065,2026-02-27,PLACED,CENTRAL,0
O004294,C0281,2025-02-28,CANCELLED,WEST,0
O004295,C0399,2024-01-15,PLACED,EAST,0
O004296,C0115,2026-03-15,CANCELLED,CENTRAL,0
O004297,C0290,2025-09-20,DELIVERED,SOUTH,0
O004298,C0328,2026-03-05,CANCELLED,WEST,0
O004299,C0320,2025-09-01,CANCELLED,CENTRAL,0
O004300,C0083,2024-10-17,SHIPPED,NORTH,0
O004301,C0048,2025-06-07,PLACED,EAST,0
O004302,C0353,2025-01-23,PLACED,CENTRAL,0
O004303,C0042,2026-07-08,CANCELLED,EAST,0
O004304,C0102,2026-01-16,PLACED,NORTH,0
O004305,C0498,2026-04-12,PLACED,NORTH,0
O004306,C0449,2025-10-26,DELIVERED,NORTH,0
O004307,C0059,2025-08-29,DELIVERED,WEST,0
O004308,C0053,2024-09-10,PLACED,SOUTH,0
O004309,C0091,2024-03-18,CANCELLED,SOUTH,0
O004310,C0384,2026-02-11,CANCELLED,NORTH,0
O004311,C0064,2026-05-02,RETURNED,CENTRAL,0
O004312,C0160,2024-10-03,PLACED,EAST,0
O004313,C0108,2025-03-25,CANCELLED,CENTRAL,0
O004314,C0066,2026-01-07,RETURNED,CENTRAL,0
O004315,C0419,2026-05-22,SHIPPED,EAST,0
O004316,C0285,2025-01-14,PLACED,SOUTH,0
O004317,,2025-06-14,CANCELLED,CENTRAL,1
O004318,C0046,2025-08-22,PLACED,EAST,0
O004319,C0404,2026-03-19,CANCELLED,WEST,0
O004320,C0251,2025-05-09,RETURNED,SOUTH,0
O004321,C0018,2024-11-09,RETURNED,CENTRAL,0
O004322,C0448,2025-06-07,CANCELLED,EAST,0
O004323,C0413,2025-01-08,RETURNED,EAST,0
O004324,C0463,2025-10-29,SHIPPED,NORTH,0
O004325,C0012,2026-06-26,PLACED,SOUTH,0
O004326,,2025-03-21,SHIPPED,SOUTH,1
O004327,C0432,2025-10-09,SHIPPED,EAST,0
O004328,C0343,2026-07-03,CANCELLED,NORTH,0
O004329,C0112,2024-05-14,RETURNED,EAST,0
O004330,C0127,2025-11-21,SHIPPED,WEST,0
O004331,C0286,2025-08-09,CANCELLED,CENTRAL,0
O004332,C0467,2024-09-27,RETURNED,EAST,0
O004333,C0365,2025-09-30,CANCELLED,SOUTH,0
O004334,C0372,2024-04-21,SHIPPED,WEST,0
O004335,C0374,2024-04-19,DELIVERED,SOUTH,0
O004336,C0110,2025-09-06,CANCELLED,NORTH,0
O004337,C0237,2025-02-22,DELIVERED,EAST,0
O004338,C0373,2025-02-02,SHIPPED,CENTRAL,0
O004339,C0041,2024-05-05,SHIPPED,CENTRAL,0
O004340,C0368,2025-09-09,PLACED,CENTRAL,0
O004341,C0183,2024-06-22,CANCELLED,WEST,0
O004342,C0252,2025-05-08,PLACED,SOUTH,0
O004343,C0467,2026-02-09,SHIPPED,WEST,0
O004344,C0267,2024-08-09,PLACED,NORTH,0
O004345,C0022,2024-01-13,PLACED,SOUTH,0
O004346,C0458,2025-10-05,RETURNED,WEST,0
O004347,C0498,2026-03-20,PLACED,WEST,0
O004349,,2024-08-15,SHIPPED,WEST,1
O004350,C0231,2026-05-20,SHIPPED,EAST,0
O004351,C0482,2024-03-28,SHIPPED,WEST,0
O004352,C0343,2025-01-17,CANCELLED,CENTRAL,0
O004353,,2024-01-19,CANCELLED,NORTH,1
O004354,C0447,2024-06-09,PLACED,EAST,0
O004355,C0093,2024-09-08,DELIVERED,SOUTH,0
O004356,C0121,2024-08-02,RETURNED,CENTRAL,0
O004357,C0370,2025-04-20,DELIVERED,SOUTH,0
O004358,,2024-07-20,DELIVERED,CENTRAL,1
O004359,C0145,2024-03-09,DELIVERED,SOUTH,0
O004360,,2024-01-25,RETURNED,WEST,1
O004361,C0167,2024-12-14,RETURNED,NORTH,0
O004362,,2024-12-09,CANCELLED,WEST,1
