item_id,order_id,product_id,quantity,unit_price,discount_percent
I0012583,O004197,P0224,3,605.8,20
I0012584,O004197,P0437,4,81.32,15
I0012585,O004198,P0252,2,439.17,5
I0012586,O004198,P0188,4,21.58,15
I0012587,O004199,P0213,1,2083.11,10
I0012588,O004199,P0248,4,69.37,5
I0012589,O004199,P0013,2,37.87,20
I0012590,O004199,P0138,4,222.71,5
I0012591,O004199,P0041,4,97.0,20
I0012592,O004200,P0070,2,28.31,10
I0012593,O004200,P0481,-1,2423.73,20
I0012594,O_ORPHAN_12594,P0486,1,1439.92,20
I0012595,O004200,P0229,2,33.77,15
I0012596,O004200,P0107,-4,439.96,5
I0012597,O004201,P0453,3,1152.4,5
I0012598,O004201,P0312,2,63.64,10
I0012599,O004201,P0453,1,855.18,5
I0012600,O004202,P0207,4,2423.29,15
I0012601,O004202,P0078,3,495.66,15
I0012602,O004202,P0272,3,44.94,20
I0012603,O004203,P0324,2,461.99,5
I0012604,O004203,P0297,3,52.44,20
I0012605,O004203,P0158,2,2282.05,15
I0012606,O004203,P0402,4,113.26,0
I0012607,O004203,P0487,2,47.72,15
I0012608,O004204,P0321,3,25.76,15
I0012609,O004204,P0223,2,45.21,20
I0012610,O004204,P0298,3,300.25,0
I0012611,O004204,P0178,2,719.35,20
I0012612,O004205,P0221,2,58.81,5
I0012613,O004206,P0339,2,1752.86,20
I0012614,O004206,P0421,3,34.96,10
I0012615,O004206,P0053,1,1622.18,5
I0012616,O004207,P0234,1,769.8,15
I0012617,O004207,P0446,1,919.28,20
I0012618,O004207,P0405,2,45.15,15
I0012619,O004208,P0029,2,42.12,20
I0012620,O004208,P0453,2,855.42,10
I0012621,O004209,P0163,1,3034.57,5
I0012622,O004209,P0025,1,21.29,20
I0012623,O004209,P0280,3,223.46,5
I0012624,O004209,P0276,3,1878.93,15
I0012625,O004210,P0267,2,26.99,10
I0012626,O004210,P0481,4,2864.52,20
I0012627,O004210,P0421,-4,41.33,5
I0012628,O004211,P0466,3,75.56,0
I0012629,O004211,P0011,4,59.46,5
I0012630,O004212,P0123,4,873.95,15
I0012631,O004212,P0110,2,11.4,0
I0012632,O004213,P0060,1,190.12,10
I0012633,O004213,P0500,4,75.68,20
I0012634,O004213,P0196,1,64.35,15
I0012635,O004213,P0481,2,3086.69,5
I0012636,O004213,P0142,1,1220.57,10
I0012637,O004214,P0140,3,1517.03,15
I0012638,O004215,P0233,2,1375.48,15
I0012639,O004215,P0317,3,99.57,0
I0012640,O004216,P0325,2,25.79,20
I0012641,O004217,P0191,3,187.83,0
I0012642,O004217,P0299,4,129.73,0
I0012643,O004217,P0124,4,2169.1,0
I0012644,O004217,P0422,2,744.96,20
I0012645,O004217,P0073,2,850.0,5
I0012646,O004218,P0390,2,2334.4,0
I0012647,O004218,P0398,1,233.67,0
I0012648,O004218,P0177,-1,615.58,15
I0012649,O004219,P0125,2,1202.26,0
I0012650,O004219,P0243,4,1155.43,20
I0012651,O004219,P0475,4,32.67,20
I0012652,O004219,P0406,3,131.43,10
I0012653,O004219,P0227,1,61.6,0
I0012654,O004220,P0099,4,65.81,10
I0012655,O004221,P0449,3,26.56,15
I0012656,O004222,P0331,3,77.57,20
I0012657,O004222,P0122,4,238.43,20
I0012658,O004222,P0485,4,2929.94,20
I0012659,O004222,P0207,3,2476.27,0
I0012660,O004222,P0282,2,2008.84,15
I0012661,O004223,P0093,4,642.35,15
I0012662,O004223,P0272,2,44.59,5
I0012663,O004223,P0172,2,30.81,5
I0012664,O004223,P0248,2,73.22,20
I0012665,O004223,P0418,4,857.43,0
I0012666,O004224,P0249,2,200.6,10
I0012667,O004224,P0268,3,199.07,5
I0012668,O004225,P0456,4,175.24,10
I0012669,O004225,P0309,3,1577.59,20
I0012670,O004225,P0240,4,590.66,0
I0012671,O004225,P0243,3,968.75,5
I0012672,O004225,P0280,1,158.86,5
I0012673,O004226,P0091,2,355.56,20
I0012674,O004227,P0061,3,2396.48,20
I0012675,O004227,P0171,2,635.04,20
I0012676,O004227,P0137,2,36.31,10
I0012677,O004228,P0092,-3,19.71,20
I0012678,O004228,P0303,4,2322.93,15
I0012679,O004229,P0174,1,2376.94,10
I0012680,O004230,P0110,4,11.65,10
I0012681,O004230,P0188,1,22.4,20
I0012682,O004230,P0492,2,2734.17,0
I0012683,O004231,P0053,4,1859.59,20
I0012684,O004231,P0019,3,570.61,5
I0012685,O004231,P0376,4,48.22,20
I0012686,O004231,P0282,1,2105.93,20
I0012687,O004232,P0225,4,176.18,0
I0012688,O004233,P0181,2,561.71,15
I0012689,O004234,P0069,3,1594.25,10
I0012690,O004235,P0434,1,56.44,0
I0012691,O004236,P0072,3,2554.92,5
I0012692,O004237,P0162,2,38.49,10
I0012693,O004238,P0373,4,629.15,15
I0012694,O004238,P0057,3,55.0,10
I0012695,O004238,P0311,2,53.07,0
I0012696,O004239,P0114,4,17.48,15
I0012697,O004239,P0059,2,55.73,10
I0012698,O004240,P0317,3,107.34,10
I0012699,O004241,P0398,3,182.5,20
I0012700,O004241,P0100,4,516.12,5
I0012701,O004241,P0408,1,663.69,5
I0012702,O004242,P0231,2,140.32,0
I0012703,O004243,P0235,1,13.01,20
I0012704,O004243,P0142,4,1514.03,20
I0012705,O004244,P0457,3,289.1,10
I0012706,O004244,P0033,3,1850.77,0
I0012707,O004244,P0390,1,2826.32,20
I0012708,O004244,P0238,1,2065.47,10
I0012709,O004244,P0040,4,74.84,0
I0012710,O004245,P0042,1,50.43,5
I0012711,O004245,P0203,1,145.31,0
I0012712,O004245,P0328,-2,34.34,20
I0012713,O004246,P0321,1,20.72,0
I0012714,O004246,P0298,3,371.45,0
I0012715,O004246,P0301,2,15.12,5
I0012716,O004246,P0415,4,81.03,5
I0012717,O004247,P0391,4,216.0,5
I0012718,O004247,P0339,3,1863.6,20
I0012719,O004247,P0245,4,7.7,20
I0012720,O004247,P0246,1,933.14,10
I0012721,O004248,P0062,4,67.61,0
I0012722,O004248,P0209,2,861.56,20
I0012723,O004248,P0011,4,71.73,0
I0012724,O004248,P0158,1,2359.78,10
I0012725,O004249,P0475,3,27.05,0
I0012726,O004249,P0419,4,44.04,20
I0012727,O004249,P0242,2,64.08,15
I0012728,O004250,P0067,2,226.19,15
I0012729,O004250,P0442,4,19.4,15
I0012730,O004251,P0134,4,19.76,0
I0012731,O004251,P0098,4,22.91,15
I0012732,O004251,P0242,1,48.56,15
I0012733,O004251,P0370,4,609.66,20
I0012734,O004251,P0033,3,2065.17,5
I0012735,O004252,P0468,1,2606.78,0
I0012736,O004252,P0374,2,175.74,20
I0012737,O004252,P0182,3,2380.4,15
I0012738,O004252,P0177,4,562.32,20
I0012739,O004252,P0214,2,234.45,5
I0012740,O004253,P0368,1,355.37,5
I0012741,O004254,P0052,2,25.22,20
I0012742,O004254,P0448,1,155.83,5
I0012743,O004254,P0088,1,235.66,15
I0012744,O004254,P0211,4,2140.16,15
I0012745,O004255,P0116,4,101.07,10
I0012746,O004255,P0139,3,30.97,10
I0012747,O004255,P0407,4,78.0,10
I0012748,O004255,P0054,1,382.62,20
I0012749,O004255,P0378,3,85.65,5
I0012750,O004256,P0452,1,13.39,15
I0012751,O004256,P0476,1,228.13,15
I0012752,O004257,P0242,2,51.65,0
I0012753,O004257,P0175,3,497.94,0
I0012754,O004257,P0130,3,45.19,0
I0012755,O004258,P0122,2,229.97,10
I0012756,O004258,P0354,4,13.75,15
I0012757,O004258,P0452,-4,16.12,0
I0012758,O004258,P0390,4,2334.28,5
I0012759,O004258,P0230,4,1310.6,20
I0012760,O004259,P0437,3,76.97,0
I0012761,O004259,P0232,2,167.91,15
I0012762,O004259,P0443,4,27.12,10
I0012763,O004260,P0309,4,1124.76,20
I0012764,O004260,P0328,4,37.94,5
I0012765,O004260,P0242,3,49.08,10
I0012766,O004261,P0330,1,21.43,5
I0012767,O004261,P0055,1,283.17,20
I0012768,O004261,P0297,4,72.92,0
I0012769,O004261,P0224,1,586.53,0
I0012770,O004261,P0461,3,49.25,0
I0012771,O_ORPHAN_12771,P0076,1,65.74,20
I0012772,O004262,P0056,2,80.61,15
I0012773,O004262,P0114,-4,19.43,0
I0012774,O004262,P0387,2,47.64,20
I0012775,O004263,P0235,4,12.51,5
I0012776,O004263,P0211,1,1613.84,20
I0012777,O004263,P0300,1,382.32,5
I0012778,O004264,P0230,3,986.31,15
I0012779,O004264,P0327,4,2612.82,0
I0012780,O004265,P0101,1,21.84,20
I0012781,O004265,P0073,2,841.24,5
I0012782,O004265,P0461,4,45.98,15
I0012783,O004266,P0066,-1,17.26,15
I0012784,O004266,P0388,4,776.66,10
I0012785,O004266,P0365,2,57.02,10
I0012786,O004266,P0063,4,1568.39,5
I0012787,O004267,P0453,3,1174.45,10
I0012788,O004267,P0173,4,259.7,0
I0012789,O004268,P0174,2,2672.56,10
I0012790,O004268,P0354,2,19.42,20
I0012791,O004269,P0099,3,64.67,10
I0012792,O004269,P0433,1,223.44,10
I0012793,O004269,P0480,2,1705.02,0
I0012794,O004270,P0446,2,1061.97,0
I0012795,O004270,P0392,1,841.19,10
I0012796,O004270,P0240,4,474.61,10
I0012797,O004271,P0437,2,68.97,20
I0012798,O004271,P0320,4,90.98,10
I0012799,O004272,P0126,4,751.7,15
I0012800,O_ORPHAN_12800,P0133,3,23.65,20
I0012801,O004273,P0089,1,440.39,0
I0012802,O004274,P0445,4,163.29,10
I0012803,O004274,P0446,3,1135.53,20
I0012804,O004274,P0119,2,595.93,15
I0012805,O004274,P0198,3,64.32,15
I0012806,O004275,P0282,1,2098.51,10
I0012807,O004275,P0364,2,58.23,15
I0012808,O_ORPHAN_12808,P0099,3,54.13,5
I0012809,O004275,P0318,-4,20.61,10
I0012810,O004276,P0063,3,1492.53,0
I0012811,O004277,P0156,2,850.04,15
I0012812,O004277,P0190,3,603.53,15
I0012813,O004277,P0147,3,42.99,10
I0012814,O004277,P0440,4,1863.45,0
I0012815,O004278,P0161,1,50.18,0
I0012816,O004278,P0222,4,125.32,10
I0012817,O004279,P0138,1,192.15,20
I0012818,O004279,P0215,3,50.72,15
I0012819,O004280,P0120,2,9.73,5
I0012820,O004280,P0133,3,31.88,20
I0012821,O004280,P0187,4,695.04,10
I0012822,O004280,P0100,3,510.44,15
I0012823,O004281,P0241,3,749.93,20
I0012824,O004282,P0049,-3,130.38,10
I0012825,O004282,P0006,3,231.83,20
I0012826,O004283,P0098,4,24.65,20
I0012827,O004283,P0474,2,26.93,20
I0012828,O004283,P0364,2,58.09,10
I0012829,O004284,P0257,4,158.48,15
I0012830,O004284,P0222,2,109.62,10
I0012831,O004284,P0462,3,78.45,10
I0012832,O004285,P0215,1,55.35,15
I0012833,O004285,P0240,3,453.47,10
I0012834,O004285,P0121,3,924.8,10
I0012835,O004285,P0227,4,68.96,20
I0012836,O004286,P0032,1,556.41,5
I0012837,O004286,P0205,4,135.71,20
I0012838,O004286,P0039,3,531.91,0
I0012839,O004286,P0053,4,1517.54,10
I0012840,O004286,P0114,3,17.83,0
I0012841,O004287,P0368,2,333.09,10
I0012842,O004287,P0397,1,448.16,0
I0012843,O004287,P0236,-4,675.34,20
I0012844,O004287,P0357,4,16.57,10
I0012845,O004288,P0205,3,101.28,10
I0012846,O004289,P0255,2,53.26,15
I0012847,O004289,P0212,2,205.84,0
I0012848,O004290,P0251,2,2636.83,20
I0012849,O004290,P0098,4,25.39,0
I0012850,O_ORPHAN_12850,P0456,4,196.49,15
I0012851,O004291,P0387,1,57.29,5
I0012852,O004291,P0442,3,14.8,0
I0012853,O004292,P0280,4,170.58,20
I0012854,O004293,P0288,-1,36.89,15
I0012855,O004294,P0418,3,730.39,20
I0012856,O_ORPHAN_12856,P0143,3,13.49,15
I0012857,O004294,P0154,1,41.41,15
I0012858,O004294,P0330,3,28.22,0
I0012859,O004295,P0481,4,2292.01,20
I0012860,O004295,P0210,4,140.25,15
I0012861,O004295,P0208,4,249.61,10
I0012862,O004295,P0178,4,658.06,0
I0012863,O004296,P0490,4,639.05,5
I0012864,O004296,P0367,1,682.44,5
I0012865,O004296,P0121,1,765.02,10
I0012866,O004296,P0370,4,567.57,10
I0012867,O004296,P0080,4,2316.5,10
I0012868,O004297,P0108,1,1230.33,5
I0012869,O004298,P0339,3,1658.55,15
I0012870,O004298,P0408,4,669.88,10
I0012871,O004299,P0254,1,2389.95,10
I0012872,O004299,P0457,1,260.7,20
I0012873,O004299,P0392,1,806.49,20
I0012874,O004299,P0335,1,1133.58,15
I0012875,O004300,P0034,4,1470.75,15
I0012876,O004300,P0158,3,2640.65,10
I0012877,O004300,P0264,3,1045.33,10
I0012878,O004300,P0427,4,8.66,15
I0012879,O004300,P0205,4,120.88,5
I0012880,O004301,P0488,1,280.33,15
I0012881,O004301,P0233,4,1815.64,20
I0012882,O004301,P0131,3,2446.09,20
I0012883,O004302,P0290,4,42.04,10
I0012884,O004302,P0081,4,41.09,20
I0012885,O004302,P0028,4,111.46,0
I0012886,O004302,P0442,2,17.13,15
I0012887,O004303,P0176,1,39.21,0
I0012888,O004303,P0475,2,24.34,15
I0012889,O004303,P0010,1,855.51,0
I0012890,O_ORPHAN_12890,P0082,1,81.16,0
I0012891,O004304,P0396,2,1969.66,5
I0012892,O004304,P0078,2,629.22,15
I0012893,O004304,P0289,4,220.48,0
I0012894,O004304,P0335,4,1304.75,20
I0012895,O004305,P0085,4,127.87,15
I0012896,O004305,P0107,2,400.67,0
I0012897,O004305,P0124,3,2061.34,5
I0012898,O004306,P0317,3,100.66,20
I0012899,O004306,P0489,3,36.26,0
I0012900,O004306,P0149,2,58.82,10
I0012901,O004306,P0286,4,43.62,15
I0012902,O004307,P0473,4,2292.85,10
I0012903,O004307,P0111,3,8.26,20
I0012904,O004307,P0495,2,202.66,20
I0012905,O004307,P0173,3,304.0,0
I0012906,O004307,P0255,2,71.56,0
I0012907,O004308,P0474,1,22.28,10
I0012908,O004308,P0018,1,470.57,15
I0012909,O004308,P0296,3,767.37,15
I0012910,O004309,P0181,4,525.1,5
I0012911,O004309,P0417,2,57.45,0
I0012912,O004309,P0410,2,184.42,5
I0012913,O004309,P0416,2,145.45,15
I0012914,O004309,P0216,1,192.37,20
I0012915,O004310,P0308,3,66.23,15
I0012916,O004310,P0178,4,618.41,10
I0012917,O004310,P0307,3,343.57,20
I0012918,O004310,P0457,-2,282.01,20
I0012919,O004310,P0267,3,32.88,10
I0012920,O004311,P0472,3,57.14,20
I0012921,O004311,P0046,4,15.54,20
I0012922,O004312,P0283,3,68.94,15
I0012923,O004312,P0255,4,60.73,20
I0012924,O004312,P0493,1,45.2,15
I0012925,O004312,P0393,2,62.47,0
I0012926,O004313,P0096,1,96.98,5
I0012927,O004313,P0100,4,493.86,20
I0012928,O004313,P0230,3,1000.81,5
I0012929,O004314,P0036,1,118.37,5
I0012930,O004314,P0077,3,1786.8,0
I0012931,O004314,P0038,3,47.34,0
I0012932,O004315,P0423,3,123.56,20
I0012933,O004315,P0253,1,46.3,15
I0012934,O004315,P0233,4,1840.17,10
I0012935,O004315,P0289,3,183.42,15
I0012936,O004316,P0295,3,63.83,10
I0012937,O004316,P0301,1,15.56,10
I0012938,O004316,P0443,1,25.81,15
I0012939,O004316,P0040,1,69.25,20
I0012940,O004316,P0082,4,78.18,0
I0012941,O004317,P0448,2,130.49,20
I0012942,O004318,P0397,1,395.65,0
I0012943,O004318,P0269,4,973.75,20
I0012944,O004318,P0495,1,203.78,0
I0012945,O004318,P0383,1,35.77,15
I0012946,O004319,P0265,2,65.26,0
I0012947,O004319,P0135,4,69.51,15
I0012948,O004319,P0404,4,104.56,5
I0012949,O004319,P0295,1,58.66,5
I0012950,O004320,P0409,2,878.81,15
I0012951,O004320,P0061,2,2354.04,15
I0012952,O004320,P0267,4,30.03,10
I0012953,O004321,P0066,-4,12.33,20
I0012954,O004322,P0348,2,256.22,15
I0012955,O004322,P0491,4,193.73,0
I0012956,O004322,P0096,2,111.11,5
I0012957,O004322,P0387,-2,61.95,10
I0012958,O004322,P0259,1,66.27,10
I0012959,O004323,P0077,3,1713.53,20
I0012960,O004323,P0267,2,35.71,15
I0012961,O004324,P0378,2,99.89,5
I0012962,O004324,P0176,3,39.47,20
I0012963,O004324,P0181,3,436.14,15
I0012964,O004324,P0231,2,179.26,20
I0012965,O004324,P0169,3,52.94,5
I0012966,O004325,P0300,1,460.48,5
I0012967,O004326,P0110,3,11.18,15
I0012968,O004327,P0337,1,115.61,20
I0012969,O004327,P0346,1,1672.09,0
I0012970,O004327,P0100,4,529.51,15
I0012971,O004327,P0105,2,57.39,10
I0012972,O004327,P0429,1,47.52,20
I0012973,O004328,P0098,3,30.04,15
I0012974,O004328,P0092,4,19.45,10
I0012975,O004328,P0048,2,25.76,10
I0012976,O004328,P0120,4,12.83,0
I0012977,O004329,P0468,0,2462.77,20
I0012978,O004330,P0050,1,260.71,20
I0012979,O004330,P0237,1,20.05,0
I0012980,O004331,P0075,1,2707.34,0
I0012981,O004332,P0002,1,75.05,0
I0012982,O_ORPHAN_12982,P0096,2,95.59,5
I0012983,O004333,P0423,1,131.73,10
I0012984,O004333,P0464,1,484.88,20
I0012985,O004334,P0350,1,141.49,0
I0012986,O004334,P0455,4,303.9,10
I0012987,O004335,P0193,2,44.84,10
I0012988,O004335,P0009,2,157.21,5
I0012989,O004335,P0454,2,33.36,15
I0012990,O004336,P0183,2,154.06,5
I0012991,O004336,P0469,2,860.97,15
I0012992,O004336,P0374,3,189.37,10
I0012993,O004337,P0308,3,54.32,0
I0012994,O004337,P0157,4,55.01,15
I0012995,O004337,P0011,3,84.45,20
I0012996,O004337,P0295,2,61.17,20
I0012997,O004338,P0143,1,12.32,10
I0012998,O004338,P0067,2,261.33,10
I0012999,O004338,P0439,1,2473.08,5
I0013000,O004338,P0424,2,63.66,10
I0013001,O004338,P0032,-2,643.46,0
I0013002,O004339,P0334,3,760.39,15
I0013003,O004339,P0045,2,59.29,20
I0013004,O004339,P0447,2,814.01,5
I0013005,O004339,P0308,4,56.25,15
I0013006,O004340,P0145,3,116.1,20
I0013007,O004340,P0012,2,326.79,0
I0013008,O004340,P0146,2,1818.8,15
I0013009,O004341,P0345,3,15.23,15
I0013010,O004341,P0014,1,11.17,10
I0013011,O004342,P0181,2,490.02,5
I0013012,O004342,P0036,3,115.26,5
I0013013,O004342,P0100,2,487.37,5
I0013014,O004343,P0117,4,1623.72,5
I0013015,O004343,P0018,1,521.7,10
I0013016,O004344,P0403,4,57.14,20
I0013017,O004344,P0019,3,575.86,0
I0013018,O004345,P0068,2,25.57,20
I0013019,O004345,P0126,4,715.76,10
I0013020,O004346,P0011,3,63.09,5
I0013021,O004346,P0438,4,529.23,15
I0013022,O004346,P0380,2,22.41,15
I0013023,O004346,P0467,1,55.13,5
I0013024,O004346,P0406,4,130.43,10
I0013025,O004347,P0070,2,25.58,20
I0013026,O004348,P0374,2,202.11,20
I0013027,O004348,P0468,1,1988.88,0
I0013028,O004349,P0237,3,19.66,0
I0013029,O004349,P0427,4,6.23,0
I0013030,O004349,P0261,4,1835.25,5
I0013031,O004349,P0157,3,57.75,10
I0013032,O004350,P0319,2,25.63,5
I0013033,O004351,P0484,2,159.97,119
I0013034,O004351,P0257,2,161.37,10
I0013035,O_ORPHAN_13035,P0258,1,26.85,5
I0013036,O004352,P0188,3,26.63,20
I0013037,O004352,P0094,2,480.46,20
I0013038,O004352,P0157,2,45.39,10
I0013039,O004352,P0355,2,136.96,20
I0013040,O004353,P0230,3,955.04,0
I0013041,O004353,P0011,2,77.47,20
I0013042,O004354,P0021,1,58.91,0
I0013043,O004354,P0042,1,60.1,5
I0013044,O004354,P0262,2,202.47,5
I0013045,O004355,P0025,1,29.29,0
I0013046,O004355,P0438,3,591.25,20
I0013047,O004355,P0019,4,572.0,5
I0013048,O004355,P0113,4,21.17,5
I0013049,O004355,P0265,2,73.29,10
I0013050,O004356,P0467,1,42.0,20
I0013051,O004356,P0097,2,13.59,20
I0013052,O_ORPHAN_13052,P0418,4,795.01,0
I0013053,O004356,P0296,2,669.37,15
I0013054,O004356,P0403,4,44.3,5
I0013055,O004357,P0415,2,113.11,5
I0013056,O004357,P0084,1,31.11,5
I0013057,O004357,P0106,1,65.16,5
I0013058,O004357,P0479,2,18.72,10
I0013059,O004358,P0162,3,48.86,20
I0013060,O004358,P0321,4,20.92,5
I0013061,O004359,P0470,2,2056.94,5
I0013062,O004359,P0372,3,254.28,20
I0013063,O004360,P0356,3,2341.93,0
I0013064,O004360,P0111,1,8.68,0
I0013065,O_ORPHAN_13065,P0307,2,490.04,20
I0013066,O004360,P0397,2,331.24,0
I0013067,O004361,P0328,4,39.8,20
I0013068,O004361,P0287,4,279.91,15
I0013069,O004361,P0404,3,107.22,10
I0013070,O004362,P0341,1,46.99,15
I0013071,O004362,P0100,2,478.07,0
I0013072,O004362,P0152,3,478.25,5
I0013073,O004363,P0415,1,105.05,20
I0013074,O004364,P0470,2,1952.41,5
I0013075,O004364,P0159,2,115.7,20
I0013076,O004364,P0341,1,62.3,20
I0013077,O004365,P0282,3,1666.81,0
I0013078,O004365,P0361,1,78.56,20
I0013079,O004365,P0212,3,167.6,0
I0013080,O004366,P0135,2,60.77,15
I0013081,O004367,P0228,4,158.49,10
I0013082,O004368,P0182,2,2209.52,20
I0013083,O004368,P0224,4,561.96,10
I0013084,O004368,P0389,-3,440.41,10
I0013085,O004369,P0499,-1,94.38,0
I0013086,O004369,P0161,3,53.27,0
I0013087,O004370,P0417,1,56.91,15
I0013088,O004370,P0190,2,837.87,5
I0013089,O004370,P0006,1,198.59,10
I0013090,O004370,P0459,4,127.07,10
I0013091,O004371,P0200,4,566.78,20
I0013092,O004372,P0111,4,7.98,10
I0013093,O004372,P0049,4,141.96,0
I0013094,O004373,P0465,1,20.43,5
I0013095,O004373,P0296,1,700.37,10
I0013096,O004374,P0033,2,2022.86,5
I0013097,O004374,P0276,1,2003.39,15
I0013098,O004374,P0042,1,53.06,10
I0013099,O004374,P0041,1,82.25,5
I0013100,O004375,P0377,4,21.47,15
I0013101,O004375,P0351,4,1733.05,10
I0013102,O004375,P0319,2,24.15,5
I0013103,O004375,P0057,3,59.49,10
I0013104,O004375,P0006,2,224.07,5
I0013105,O004376,P0247,3,1625.76,0
I0013106,O004376,P0135,4,70.23,5
I0013107,O004376,P0304,1,8.3,10
I0013108,O004376,P0467,4,52.94,10
I0013109,O004376,P0272,1,47.49,10
I0013110,O004377,P0331,-3,77.1,5
I0013111,O004377,P0217,2,81.71,15
I0013112,O004377,P0150,2,135.11,15
I0013113,O004378,P0241,2,627.34,20
I0013114,O004378,P0424,1,82.82,0
I0013115,O004378,P0107,3,487.63,20
I0013116,O004379,P0298,1,285.53,10
I0013117,O004379,P0409,4,788.66,5
I0013118,O004379,P0205,2,136.44,15
I0013119,O004379,P0139,3,26.77,20
I0013120,O004379,P0161,2,63.69,15
I0013121,O004380,P0221,2,84.02,20
I0013122,O004380,P0342,2,846.45,20
I0013123,O004380,P0432,3,98.77,15
I0013124,O004380,P0314,3,551.34,5
I0013125,O004380,P0149,2,50.43,5
I0013126,O004381,P0494,3,2044.37,0
I0013127,O004381,P0144,4,519.87,20
I0013128,O004381,P0309,4,1386.84,15
I0013129,O004381,P0353,4,38.18,10
I0013130,O004382,P0077,4,2084.81,15
I0013131,O004382,P0065,2,36.48,0
I0013132,O004382,P0437,2,71.65,15
I0013133,O004383,P0172,2,43.12,0
I0013134,O004383,P0338,2,64.35,5
I0013135,O004383,P0420,2,325.67,20
I0013136,O004384,P0344,4,1311.72,0
I0013137,O004385,P0406,4,107.86,0
I0013138,O004385,P0213,2,2067.65,5
I0013139,O004385,P0372,1,233.82,5
I0013140,O004385,P0448,2,160.92,20
I0013141,O004386,P0371,1,1450.16,20
I0013142,O004386,P0111,4,9.81,20
I0013143,O004386,P0439,4,2183.25,5
I0013144,O004386,P0054,-3,388.87,15
I0013145,O004387,P0028,4,147.43,0
I0013146,O004388,P0389,-4,508.19,15
I0013147,O004389,P0232,2,165.17,15
I0013148,O004389,P0140,4,1828.68,0
I0013149,O004389,P0201,1,524.76,10
I0013150,O004389,P0036,4,110.71,15
I0013151,O004389,P0362,-2,2343.16,15
I0013152,O004390,P0275,2,51.25,10
I0013153,O004390,P0121,3,949.46,15
I0013154,O004390,P0447,2,786.32,20
I0013155,O004390,P0138,4,248.18,10
I0013156,O004390,P0328,2,35.36,0
I0013157,O004391,P0188,2,19.96,10
I0013158,O004391,P0466,2,73.63,10
I0013159,O004391,P0436,3,25.22,20
I0013160,O004391,P0167,4,698.92,20
I0013161,O004391,P0446,4,974.95,20
I0013162,O004392,P0143,2,15.03,20
I0013163,O004392,P0140,4,1324.84,10
I0013164,O004392,P0184,2,153.9,10
I0013165,O004392,P0118,2,405.73,20
I0013166,O004392,P0174,3,2729.39,15
I0013167,O004393,P0414,1,276.25,10
I0013168,O004393,P0065,2,36.18,10
I0013169,O004393,P0007,2,54.75,10
I0013170,O004394,P0443,2,30.77,15
I0013171,O004394,P0137,1,45.14,5
I0013172,O004395,P0140,4,1655.96,5
I0013173,O004395,P0395,2,122.99,20
I0013174,O004395,P0256,3,1593.26,15
I0013175,O004395,P0088,3,259.6,15
I0013176,O004395,P0437,4,83.71,0
I0013177,O004396,P0273,4,184.4,0
I0013178,O004396,P0019,2,551.84,10
I0013179,O004396,P0230,2,990.16,20
I0013180,O004396,P0135,3,71.33,15
I0013181,O004397,P0134,3,24.78,15
I0013182,O004397,P0097,2,13.68,15
I0013183,O004398,P0382,4,619.83,15
I0013184,O004398,P0026,3,59.04,5
I0013185,O004399,P0236,1,640.78,20
I0013186,O004399,P0477,2,24.49,0
I0013187,O004399,P0099,4,67.26,20
I0013188,O004400,P0073,-3,855.44,5
I0013189,O004400,P0217,2,66.96,10
I0013190,O004400,P0224,3,713.59,0
I0013191,O004401,P0446,1,1237.03,5
I0013192,O004401,P0180,1,2399.79,20
I0013193,O004402,P0461,1,41.44,15
I0013194,O004402,P0379,2,31.79,5
I0013195,O004402,P0003,3,8.79,20
I0013196,O004402,P0017,3,121.34,10
I0013197,O004403,P0039,2,509.76,10
I0013198,O004404,P0421,3,41.47,15
I0013199,O004405,P0492,2,2914.99,5
I0013200,O004405,P0445,1,168.49,15
I0013201,O004405,P0324,2,605.41,20
I0013202,O004405,P0373,3,671.4,10
I0013203,O004406,P0264,1,1076.82,5
I0013204,O004406,P0407,3,67.57,15
I0013205,O004407,P0368,2,286.37,0
I0013206,O004407,P0018,3,434.39,15
I0013207,O004407,P0117,3,1464.36,5
I0013208,O004408,P0104,2,21.76,20
I0013209,O004408,P0113,3,19.58,20
I0013210,O004408,P0208,2,219.85,10
I0013211,O004408,P0030,4,826.17,5
I0013212,O004409,P0435,3,22.3,5
I0013213,O004410,P0030,1,737.59,10
I0013214,O004410,P0030,3,982.22,0
I0013215,O004410,P0216,2,190.57,20
I0013216,O004410,P0050,2,282.23,5
I0013217,O004411,P0422,2,737.7,10
I0013218,O004411,P0496,1,151.42,15
I0013219,O004411,P0091,4,347.38,0
I0013220,O004411,P0485,4,2671.98,5
I0013221,O004411,P0146,3,1349.99,15
I0013222,O004412,P0266,4,1087.74,15
I0013223,O004412,P0398,2,243.49,0
I0013224,O004412,P0006,1,227.99,15
I0013225,O004412,P0274,1,57.04,0
I0013226,O004412,P0263,3,2925.83,0
I0013227,O004413,P0384,3,1862.46,20
I0013228,O004413,P0176,3,48.48,20
I0013229,O_ORPHAN_13229,P0251,2,1914.71,10
I0013230,O004413,P0047,1,32.76,20
I0013231,O004414,P0364,4,47.56,0
I0013232,O004415,P0426,2,49.46,0
I0013233,O004415,P0359,1,191.94,10
I0013234,O004415,P0300,4,438.72,15
I0013235,O004415,P0341,2,58.07,15
I0013236,O004415,P0088,3,182.14,5
