user_id,transaction_date,store_id,city,region,product_category,price,age,subscription,status
U2899,2024-04-27,S014,Dallas,South,Electronics,,38,Basic,
U1599,2024-05-04,S022,Boston,East,Electronics,201.33,35,Basic,Pending
U0495,2024-05-02,S014,Seattle,North,Electronics,,31,Premium,
U0759,2024-04-02,S012,Seattle,North,Clothing,562.42,26,Premium,Completed
U2223,2024-02-16,S001,Phoenix,West,Electronics,,21,Basic,Completed
U2388,2024-06-23,S004,Los Angeles,West,Furniture,,30,Premium,
U1115,2024-05-23,S007,Boston,East,Electronics,,37,Premium,Pending
U2689,2024-05-01,S006,Phoenix,West,Clothing,814.97,31,Premium,Completed
U1065,2024-03-21,S018,Phoenix,West,Clothing,947.01,32,Premium,
U0178,2024-02-13,S022,Denver,North,Clothing,,36,Premium,
U2586,2024-04-30,S011,Seattle,North,Electronics,500.56,39,Premium,Completed
U1267,2024-06-13,S011,New York,East,Clothing,,45,Premium,Completed
U0691,2024-01-24,S003,Chicago,East,Electronics,,33,Basic,
U2105,2024-02-11,S006,Boston,East,Clothing,,19,Premium,
U1179,2024-02-19,S016,Dallas,South,Clothing,,20,Basic,
U2225,2024-02-08,S007,Boston,East,Clothing,963.36,45,Basic,Pending
U1262,2024-06-29,S010,Miami,South,Electronics,,26,Basic,Completed
U1167,2024-05-05,S021,San Diego,West,Furniture,,43,Basic,Pending
U0353,2024-01-15,S012,Miami,South,Clothing,,27,Premium,Completed
U0597,2024-02-20,S010,Denver,North,Furniture,,40,Premium,Pending
U1858,2024-01-29,S023,Seattle,North,Electronics,,25,Premium,Pending
U0352,2024-02-18,S008,Dallas,South,Furniture,715.37,36,Basic,
U2382,2024-05-26,S004,New York,East,Furniture,77.44,43,Premium,Pending
U1828,2024-05-18,S025,Minneapolis,North,Furniture,999.2,41,Premium,
U2527,2024-02-14,S014,New York,East,Clothing,997.18,42,Basic,Completed
U0931,2024-05-16,S017,Boston,East,Clothing,,24,Basic,Completed
U2955,2024-04-11,S021,San Diego,West,Furniture,71.1,29,Premium,Pending
U0053,2024-03-01,S025,Seattle,North,Furniture,631.05,31,Basic,Completed
U0396,2024-06-27,S015,Seattle,North,Furniture,,23,Basic,
U1904,2024-01-06,S013,Phoenix,West,Electronics,,25,Basic,Pending
U1537,2024-02-08,S002,Chicago,East,Clothing,,30,Basic,Completed
U0384,2024-05-24,S024,Chicago,East,Furniture,232.29,26,Premium,Completed
U0308,2024-04-10,S002,Minneapolis,North,Clothing,452.63,34,Premium,Pending
U1980,2024-03-24,S003,Los Angeles,West,Clothing,267.56,16,Premium,Pending
U0729,2024-05-17,S013,Houston,South,Furniture,453.29,19,Premium,Completed
U0512,2024-04-29,S006,Houston,South,Electronics,,37,Premium,Pending
U0310,2024-03-29,S017,Seattle,North,Furniture,917.53,27,Basic,
U0340,2024-01-02,S010,Chicago,East,Electronics,,17,Premium,Completed
U1279,2024-06-12,S007,Seattle,North,Furniture,,25,Premium,Completed
U0381,2024-04-20,S004,Minneapolis,North,Furniture,103.19,39,Basic,
U0369,2024-02-20,S022,Miami,South,Clothing,979.06,35,Basic,Completed
U1813,2024-06-04,S013,Chicago,East,Electronics,890.83,44,Basic,
U2234,2024-02-04,S016,Minneapolis,North,Electronics,814.98,43,Premium,
U2019,2024-01-27,S022,New York,East,Electronics,340.91,42,Premium,Pending
U0205,2024-05-17,S022,Seattle,North,Clothing,200.29,19,Premium,Completed
U2837,2024-05-19,S024,Chicago,East,Furniture,788.05,19,Basic,Pending
U1273,2024-04-29,S011,Phoenix,West,Furniture,,45,Premium,Completed
U0728,2024-01-24,S023,Boston,East,Furniture,,22,Premium,
U1132,2024-03-15,S006,Chicago,East,Furniture,,32,Premium,Completed
U1354,2024-01-08,S002,Minneapolis,North,Furniture,749.32,39,Premium,Pending
U2573,2024-04-28,S013,New York,East,Electronics,,19,Premium,Pending
U0889,2024-05-11,S007,Seattle,North,Clothing,,27,Basic,Pending
U2427,2024-03-14,S022,San Diego,West,Clothing,25.93,25,Basic,Completed
U1821,2024-03-11,S007,Denver,North,Clothing,798.03,40,Premium,Completed
U2132,2024-05-04,S003,Phoenix,West,Clothing,,16,Basic,Completed
U1216,2024-01-10,S021,Dallas,South,Electronics,927.17,21,Basic,Completed
U2801,2024-02-28,S025,Dallas,South,Furniture,,34,Basic,Pending
U1666,2024-03-14,S017,New York,East,Clothing,,17,Basic,
U2893,2024-01-08,S012,Denver,North,Clothing,,40,Premium,Completed
U2836,2024-06-26,S004,Minneapolis,North,Electronics,,34,Premium,Completed
U0424,2024-01-30,S008,Boston,East,Furniture,294.55,27,Premium,Completed
U0343,2024-02-12,S004,San Diego,West,Electronics,62.81,44,Premium,
U2475,2024-05-18,S014,Seattle,North,Clothing,805.78,41,Premium,Pending
U1621,2024-01-25,S018,Seattle,North,Electronics,,37,Basic,Completed
U2632,2024-05-21,S018,Dallas,South,Clothing,,31,Basic,Pending
U2016,2024-01-05,S022,Houston,South,Furniture,,20,Basic,
U2535,2024-03-08,S019,Houston,South,Electronics,,17,Basic,Pending
U2330,2024-03-14,S011,Phoenix,West,Clothing,,16,Premium,Pending
U0517,2024-06-07,S008,Seattle,North,Clothing,,25,Premium,
U2910,2024-04-20,S011,Miami,South,Furniture,,25,Basic,Pending
U1906,2024-03-29,S013,Phoenix,West,Furniture,,36,Basic,
U0857,2024-02-20,S021,Seattle,North,Furniture,,43,Premium,Completed
U1904,2024-03-07,S014,San Diego,West,Electronics,750.24,32,Basic,Completed
U0102,2024-03-27,S001,Miami,South,Clothing,346.83,34,Premium,Completed
U2637,2024-01-17,S012,Houston,South,Clothing,,36,Premium,Pending
U1675,2024-06-02,S015,Los Angeles,West,Furniture,,41,Basic,
U1693,2024-05-17,S019,Los Angeles,West,Furniture,,16,Premium,
U0162,2024-05-19,S002,Miami,South,Clothing,191.7,34,Premium,Pending
U1364,2024-06-14,S022,Los Angeles,West,Furniture,,18,Premium,
U1295,2024-04-26,S009,Boston,East,Furniture,,16,Basic,Pending
U0517,2024-01-14,S017,Houston,South,Clothing,,21,Basic,Pending
U0952,2024-05-01,S022,Los Angeles,West,Furniture,638.15,17,Basic,Completed
U1810,2024-03-03,S012,Chicago,East,Furniture,,40,Basic,
U1949,2024-03-09,S017,Minneapolis,North,Electronics,,32,Basic,Completed
U2464,2024-05-15,S014,Boston,East,Electronics,,28,Basic,Pending
U1777,2024-05-10,S020,Chicago,East,Furniture,,20,Premium,Pending
U0429,2024-06-27,S013,Miami,South,Furniture,,24,Premium,
U2208,2024-05-05,S017,Boston,East,Furniture,,38,Premium,
U1215,2024-02-01,S021,Denver,North,Electronics,,31,Basic,Completed
U1656,2024-05-25,S018,Houston,South,Electronics,,27,Basic,Pending
U1426,2024-03-26,S014,Seattle,North,Clothing,913.93,34,Premium,Completed
U1101,2024-02-21,S012,Phoenix,West,Furniture,,33,Premium,Completed
U2650,2024-04-02,S022,New York,East,Clothing,,40,Basic,Pending
U2228,2024-02-23,S018,Chicago,East,Furniture,,19,Premium,Pending
U1166,2024-02-14,S022,Seattle,North,Furniture,,39,Basic,
U1685,2024-04-06,S021,Dallas,South,Clothing,377.18,20,Basic,
U0187,2024-06-06,S017,Miami,South,Clothing,,36,Premium,Pending
U1928,2024-03-07,S010,Seattle,North,Electronics,,33,Basic,
U0230,2024-01-03,S001,Dallas,South,Electronics,965.72,38,Basic,Completed
U1542,2024-02-29,S003,Minneapolis,North,Clothing,,26,Basic,
U0791,2024-03-15,S018,Phoenix,West,Clothing,405.67,23,Basic,Completed
U0819,2024-05-01,S016,San Diego,West,Furniture,48.2,22,Premium,Completed
U1146,2024-01-17,S013,Phoenix,West,Electronics,,38,Premium,Pending
U2161,2024-02-12,S015,San Diego,West,Furniture,,42,Basic,Pending
U0083,2024-03-28,S001,Houston,South,Electronics,357.24,17,Premium,Completed
U0150,2024-01-17,S023,Boston,East,Electronics,,19,Premium,
U2472,2024-01-03,S016,Miami,South,Furniture,885.25,39,Premium,
U0222,2024-03-19,S014,New York,East,Electronics,,23,Basic,Pending
U1643,2024-03-20,S021,Seattle,North,Furniture,,38,Basic,
U2787,2024-03-16,S020,Chicago,East,Clothing,,21,Premium,Completed
U2560,2024-06-13,S016,Seattle,North,Electronics,,37,Premium,Pending
U2326,2024-02-25,S004,Boston,East,Clothing,925.19,41,Premium,
U1925,2024-01-11,S016,San Diego,West,Clothing,,36,Basic,Pending
U0624,2024-01-30,S024,Minneapolis,North,Clothing,,37,Basic,Pending
U2646,2024-01-21,S019,Miami,South,Furniture,,39,Premium,Pending
U2771,2024-03-23,S022,Miami,South,Electronics,,33,Premium,Pending
U2741,2024-01-30,S001,Denver,North,Furniture,919.82,25,Basic,Pending
U0057,2024-01-04,S004,Minneapolis,North,Electronics,,36,Premium,Pending
U1369,2024-05-29,S006,Los Angeles,West,Furniture,,38,Premium,Completed
U0491,2024-05-13,S011,Chicago,East,Clothing,,29,Premium,Completed
U1750,2024-01-23,S006,Minneapolis,North,Clothing,,26,Premium,Pending
U0971,2024-04-25,S005,Phoenix,West,Clothing,48.21,28,Basic,
U2398,2024-05-30,S009,Minneapolis,North,Furniture,,33,Premium,
U2399,2024-05-28,S005,Minneapolis,North,Furniture,661.48,20,Premium,
U1369,2024-03-19,S017,Dallas,South,Electronics,250.61,38,Basic,Pending
U0561,2024-06-17,S017,Seattle,North,Furniture,244.22,36,Basic,Completed
U1237,2024-05-30,S013,Los Angeles,West,Electronics,240.29,39,Basic,Pending
U2426,2024-02-26,S019,Denver,North,Clothing,,16,Basic,Pending
U1307,2024-03-15,S018,Seattle,North,Furniture,,23,Basic,Completed
U2316,2024-01-31,S023,Dallas,South,Furniture,,43,Basic,Completed
U2156,2024-02-06,S005,Houston,South,Furniture,,27,Basic,Pending
U2149,2024-01-12,S025,Miami,South,Furniture,,19,Premium,Completed
U1257,2024-04-21,S008,Chicago,East,Furniture,219.29,32,Basic,
U2761,2024-02-25,S016,Denver,North,Furniture,,41,Premium,
U1537,2024-02-08,S017,Minneapolis,North,Furniture,301.75,41,Premium,Completed
U2621,2024-03-07,S017,Denver,North,Clothing,,44,Basic,
U2155,2024-01-08,S015,Seattle,North,Furniture,,19,Basic,Completed
U1202,2024-04-28,S015,Phoenix,West,Furniture,,36,Premium,Completed
U0813,2024-01-01,S022,Los Angeles,West,Clothing,150.99,31,Basic,Completed
U1900,2024-06-11,S008,Chicago,East,Clothing,146.29,25,Basic,
U2067,2024-03-02,S022,Dallas,South,Furniture,,35,Basic,
U2638,2024-06-28,S024,Minneapolis,North,Clothing,553.48,18,Basic,Pending
U2577,2024-01-26,S016,Miami,South,Electronics,50.44,34,Premium,Completed
U2106,2024-05-22,S016,Dallas,South,Electronics,681.0,33,Premium,Pending
U0009,2024-04-21,S017,Houston,South,Furniture,,40,Basic,
U2020,2024-05-29,S003,Minneapolis,North,Electronics,,45,Premium,Completed
U0120,2024-04-14,S018,Boston,East,Furniture,,44,Basic,Pending
U0889,2024-03-26,S007,Denver,North,Furniture,,32,Basic,
U1088,2024-06-28,S002,Boston,East,Electronics,,16,Premium,Pending
U0227,2024-05-29,S018,San Diego,West,Electronics,638.02,43,Basic,Pending
U0233,2024-02-20,S001,Dallas,South,Clothing,615.93,28,Premium,Pending
U2857,2024-06-24,S016,Boston,East,Electronics,,43,Basic,Completed
U2143,2024-05-19,S022,Chicago,East,Electronics,,17,Premium,Completed
U0892,2024-04-19,S019,Los Angeles,West,Furniture,,22,Premium,Completed
U2403,2024-06-23,S022,Miami,South,Clothing,,19,Premium,Completed
U1914,2024-04-17,S014,San Diego,West,Furniture,,45,Basic,Pending
U1183,2024-06-15,S002,New York,East,Clothing,,23,Basic,
U2346,2024-06-05,S008,Chicago,East,Electronics,106.27,35,Basic,Completed
U0364,2024-05-10,S001,Miami,South,Furniture,,22,Premium,Completed
U2683,2024-02-12,S025,Dallas,South,Clothing,461.04,35,Basic,Pending
U1646,2024-06-29,S023,Houston,South,Clothing,,27,Basic,Pending
U2691,2024-01-17,S005,Seattle,North,Clothing,349.51,20,Basic,
U0037,2024-05-17,S003,Minneapolis,North,Electronics,373.15,45,Basic,Pending
U2831,2024-04-05,S014,Phoenix,West,Clothing,,22,Basic,Completed
U1397,2024-03-17,S018,New York,East,Furniture,,38,Premium,Pending
U0012,2024-02-13,S023,Miami,South,Furniture,,40,Premium,Pending
U1869,2024-06-01,S018,Miami,South,Furniture,,45,Premium,Pending
U0668,2024-01-10,S020,Phoenix,West,Furniture,,18,Premium,
U2454,2024-04-24,S006,Dallas,South,Electronics,,29,Basic,Completed
U1494,2024-06-28,S018,Phoenix,West,Furniture,,35,Premium,
U1815,2024-02-10,S013,San Diego,West,Furniture,,36,Premium,
U2899,2024-04-01,S012,Seattle,North,Furniture,119.74,44,Premium,Pending
U1656,2024-04-18,S017,Dallas,South,Electronics,,24,Premium,
U0377,2024-02-14,S023,Dallas,South,Clothing,,17,Premium,Completed
U0365,2024-04-03,S021,Houston,South,Electronics,138.07,41,Premium,Completed
U2088,2024-03-09,S023,Denver,North,Clothing,,43,Premium,
U0416,2024-02-07,S010,Seattle,North,Electronics,,34,Basic,Pending
U2246,2024-03-08,S020,Dallas,South,Clothing,,25,Basic,Completed
U2352,2024-04-23,S007,San Diego,West,Furniture,,22,Premium,Completed
U0778,2024-05-09,S019,Houston,South,Electronics,207.19,16,Basic,
U0430,2024-05-03,S012,Boston,East,Furniture,671.35,35,Basic,Completed
U1960,2024-05-02,S014,Dallas,South,Electronics,,17,Premium,Pending
U0729,2024-03-23,S012,Seattle,North,Clothing,284.04,40,Basic,Completed
U2188,2024-06-22,S025,Phoenix,West,Furniture,,20,Basic,
U1425,2024-04-19,S018,San Diego,West,Furniture,606.42,22,Basic,
U1294,2024-01-05,S004,San Diego,West,Furniture,,45,Premium,Pending
U0113,2024-06-23,S023,Boston,East,Clothing,417.22,31,Basic,Completed
U2579,2024-01-12,S006,Seattle,North,Clothing,,42,Basic,Pending
U0805,2024-03-24,S018,Denver,North,Clothing,,19,Basic,Completed
U1766,2024-06-17,S018,San Diego,West,Clothing,397.18,35,Premium,Pending
U2107,2024-05-13,S024,Chicago,East,Clothing,,30,Premium,
U2803,2024-04-13,S021,Houston,South,Furniture,,24,Basic,Completed
U0928,2024-02-15,S009,New York,East,Electronics,641.78,44,Premium,Pending
U0652,2024-05-05,S011,Seattle,North,Furniture,,27,Basic,Pending
U1228,2024-03-25,S015,Boston,East,Electronics,,24,Premium,Pending
U2080,2024-05-30,S009,Chicago,East,Furniture,,32,Basic,Completed
U1187,2024-05-14,S001,Los Angeles,West,Clothing,,43,Basic,Pending
U0518,2024-03-09,S018,Phoenix,West,Electronics,,36,Premium,Completed
U2760,2024-05-27,S008,Boston,East,Electronics,,33,Premium,Pending
U2024,2024-01-07,S022,Chicago,East,Clothing,,33,Premium,Pending
U2005,2024-01-20,S008,Denver,North,Clothing,,26,Premium,Pending
U0930,2024-06-04,S021,Miami,South,Clothing,,28,Premium,
U1152,2024-03-02,S006,Miami,South,Electronics,807.67,36,Premium,Completed
U1687,2024-05-29,S015,Phoenix,West,Clothing,125.8,22,Premium,Completed
U2836,2024-02-19,S013,Phoenix,West,Clothing,,26,Basic,
U2375,2024-06-24,S005,Houston,South,Furniture,663.45,30,Basic,
U2197,2024-02-23,S021,New York,East,Furniture,259.1,16,Premium,Completed
U1338,2024-06-29,S005,Dallas,South,Furniture,,33,Premium,
U1682,2024-01-26,S005,Miami,South,Electronics,513.31,25,Basic,Completed
U0357,2024-01-17,S005,Phoenix,West,Furniture,,32,Premium,Pending
U0391,2024-01-17,S006,New York,East,Clothing,565.9,42,Basic,Pending
U2629,2024-01-16,S024,San Diego,West,Furniture,,31,Premium,
U1703,2024-03-30,S021,Chicago,East,Clothing,255.19,16,Premium,
U1665,2024-04-17,S021,Los Angeles,West,Electronics,681.97,42,Premium,
U2315,2024-04-14,S019,Houston,South,Electronics,,22,Basic,Pending
U0276,2024-02-10,S022,Chicago,East,Furniture,,27,Basic,Pending
U0875,2024-03-27,S006,Phoenix,West,Furniture,,42,Basic,Pending
U2696,2024-06-21,S019,New York,East,Electronics,148.0,37,Premium,Pending
U1146,2024-05-10,S018,Boston,East,Electronics,979.21,42,Premium,Pending
U1718,2024-04-29,S022,New York,East,Clothing,,41,Premium,Completed
U1109,2024-05-03,S024,Chicago,East,Clothing,,21,Premium,Completed
U2114,2024-05-26,S001,Minneapolis,North,Furniture,622.64,19,Basic,Completed
U1900,2024-03-13,S001,Dallas,South,Electronics,995.04,29,Basic,Completed
U1680,2024-03-11,S020,Chicago,East,Furniture,,21,Premium,Pending
U2411,2024-05-13,S005,Chicago,East,Electronics,989.01,36,Premium,Completed
U1615,2024-04-12,S003,Seattle,North,Clothing,,30,Premium,Completed
U2748,2024-03-13,S013,Chicago,East,Clothing,,30,Basic,
U1767,2024-03-26,S012,Los Angeles,West,Electronics,,32,Premium,
U0419,2024-03-23,S012,Boston,East,Clothing,,17,Premium,Completed
U1862,2024-04-02,S022,Denver,North,Furniture,,42,Basic,Completed
U0542,2024-02-14,S024,Phoenix,West,Clothing,641.76,31,Basic,Completed
U2657,2024-03-06,S019,New York,East,Furniture,,21,Premium,Pending
U0903,2024-01-10,S008,Dallas,South,Furniture,,38,Basic,
U0253,2024-04-11,S016,Phoenix,West,Furniture,872.44,17,Premium,
U1908,2024-06-21,S021,San Diego,West,Clothing,593.73,22,Basic,
U0360,2024-01-15,S016,Denver,North,Clothing,,24,Premium,Pending
U1122,2024-02-03,S015,Phoenix,West,Furniture,880.24,44,Basic,Completed
U2596,2024-04-28,S003,San Diego,West,Furniture,,44,Basic,Pending
U2282,2024-04-17,S009,Miami,South,Electronics,,24,Premium,Pending
U0342,2024-04-28,S017,Minneapolis,North,Electronics,,38,Premium,Completed
U0638,2024-04-04,S006,Phoenix,West,Furniture,,17,Premium,Pending
U1024,2024-03-01,S025,Denver,North,Electronics,,21,Premium,Completed
U0302,2024-02-27,S001,New York,East,Clothing,639.53,45,Premium,Completed
U2161,2024-06-05,S024,Boston,East,Electronics,933.92,35,Basic,Completed
U1715,2024-03-03,S007,New York,East,Furniture,,37,Premium,Completed
U0627,2024-02-22,S011,Chicago,East,Furniture,,24,Premium,Completed
U1595,2024-02-05,S016,Boston,East,Electronics,959.88,32,Basic,Completed
U0089,2024-04-12,S017,Minneapolis,North,Furniture,,24,Basic,
U1780,2024-06-04,S019,Phoenix,West,Electronics,35.3,21,Basic,Pending
U2400,2024-06-04,S002,San Diego,West,Clothing,678.97,21,Premium,
U0696,2024-04-20,S006,Boston,East,Furniture,823.85,31,Premium,
U1358,2024-02-24,S010,Chicago,East,Clothing,,24,Premium,Completed
U0764,2024-04-08,S018,Minneapolis,North,Electronics,,22,Premium,
U0039,2024-04-15,S004,Minneapolis,North,Electronics,,32,Premium,
U0725,2024-04-25,S011,San Diego,West,Furniture,,26,Basic,Completed
U1080,2024-06-20,S007,Denver,North,Electronics,,23,Basic,Pending
U0295,2024-04-16,S008,Boston,East,Electronics,51.48,40,Premium,
U2741,2024-04-28,S007,Chicago,East,Furniture,974.1,24,Basic,Pending
U0594,2024-01-04,S009,Denver,North,Electronics,,27,Premium,Pending
U2797,2024-05-05,S025,Chicago,East,Furniture,,36,Basic,Pending
U2967,2024-01-30,S023,New York,East,Furniture,,38,Basic,Completed
U2704,2024-06-18,S002,Denver,North,Furniture,,42,Premium,Completed
U2895,2024-02-10,S018,Houston,South,Furniture,799.32,27,Premium,Completed
U1955,2024-01-01,S023,Denver,North,Electronics,,36,Premium,
U0953,2024-05-12,S001,New York,East,Electronics,,34,Premium,Completed
U0449,2024-01-16,S006,Los Angeles,West,Furniture,,19,Premium,Completed
U2228,2024-05-15,S011,Miami,South,Electronics,,19,Basic,
U2378,2024-02-11,S002,Houston,South,Clothing,,21,Basic,Completed
U2436,2024-03-31,S017,Denver,North,Electronics,492.67,31,Premium,Pending
U2716,2024-03-18,S024,New York,East,Furniture,,33,Premium,Completed
U2903,2024-05-13,S023,Boston,East,Electronics,387.34,45,Basic,Pending
U1279,2024-03-06,S009,Dallas,South,Electronics,,45,Basic,Pending
U0238,2024-03-20,S009,Dallas,South,Furniture,,21,Premium,
U0095,2024-01-04,S008,Phoenix,West,Clothing,,17,Premium,Pending
U2625,2024-01-16,S024,Miami,South,Electronics,442.14,17,Basic,
U1001,2024-01-03,S020,Boston,East,Electronics,,17,Premium,Pending
U1093,2024-02-14,S016,New York,East,Clothing,,19,Premium,Completed
U1026,2024-02-15,S022,San Diego,West,Electronics,293.76,43,Premium,
U2357,2024-01-03,S019,Seattle,North,Clothing,911.71,36,Premium,
U1416,2024-06-17,S018,Denver,North,Electronics,,33,Basic,
U0408,2024-05-13,S024,San Diego,West,Electronics,,19,Premium,Pending
U0584,2024-03-07,S022,Chicago,East,Clothing,,30,Premium,
U2351,2024-03-22,S012,New York,East,Furniture,,39,Premium,Pending
U2984,2024-03-22,S008,Minneapolis,North,Clothing,,33,Premium,Pending
U0085,2024-01-03,S014,Miami,South,Electronics,,19,Premium,
U1226,2024-03-17,S021,Houston,South,Electronics,,35,Basic,
U0645,2024-05-13,S007,Houston,South,Clothing,246.95,35,Basic,Completed
U1312,2024-05-22,S021,San Diego,West,Furniture,,27,Premium,Pending
U2966,2024-03-23,S004,Los Angeles,West,Furniture,,35,Basic,Completed
U0266,2024-02-19,S005,Los Angeles,West,Clothing,85.36,32,Basic,
U1982,2024-03-27,S008,San Diego,West,Clothing,,35,Premium,
U1682,2024-02-02,S025,Phoenix,West,Clothing,,19,Basic,Pending
U1851,2024-02-16,S010,Miami,South,Clothing,202.57,37,Basic,
U1609,2024-01-01,S024,Phoenix,West,Furniture,,44,Premium,Completed
U1736,2024-01-01,S010,Los Angeles,West,Clothing,,27,Basic,
U2236,2024-04-13,S011,Phoenix,West,Furniture,60.7,27,Basic,Completed
U0379,2024-01-13,S013,Los Angeles,West,Electronics,,25,Basic,Completed
U0249,2024-03-22,S002,Miami,South,Clothing,,19,Premium,Completed
U0362,2024-05-29,S023,Minneapolis,North,Electronics,,17,Premium,Pending
U1579,2024-04-20,S005,San Diego,West,Electronics,564.48,31,Premium,Pending
U2393,2024-03-10,S002,Denver,North,Furniture,406.41,43,Basic,Pending
U2661,2024-05-31,S025,San Diego,West,Electronics,,31,Basic,
U0242,2024-06-04,S021,Los Angeles,West,Clothing,,44,Basic,Pending
U1143,2024-02-26,S008,San Diego,West,Electronics,,42,Premium,Completed
U0122,2024-03-19,S002,Minneapolis,North,Electronics,,22,Basic,Completed
U2535,2024-04-06,S010,New York,East,Electronics,,38,Basic,Pending
U1671,2024-05-18,S003,Denver,North,Clothing,,19,Premium,Pending
U0210,2024-04-07,S004,New York,East,Furniture,509.68,25,Premium,Pending
U0016,2024-02-20,S025,New York,East,Electronics,,37,Premium,Completed
U2556,2024-01-30,S012,Denver,North,Electronics,616.29,20,Premium,
U2861,2024-05-22,S004,Los Angeles,West,Electronics,52.47,31,Premium,Completed
U0764,2024-06-24,S005,Minneapolis,North,Clothing,,28,Premium,
U0583,2024-03-22,S006,Houston,South,Electronics,703.46,19,Basic,Completed
U0673,2024-03-04,S024,New York,East,Furniture,,44,Basic,Completed
U2544,2024-02-19,S023,Seattle,North,Clothing,520.36,29,Premium,Pending
U2255,2024-01-15,S014,New York,East,Clothing,,37,Premium,Completed
U2980,2024-01-07,S022,Los Angeles,West,Furniture,491.35,26,Basic,Pending
U1575,2024-01-21,S018,Boston,East,Electronics,,24,Basic,Completed
U0086,2024-06-26,S010,Denver,North,Electronics,,39,Premium,Pending
U0331,2024-02-19,S010,Denver,North,Electronics,,40,Basic,Completed
U2638,2024-01-23,S009,Los Angeles,West,Furniture,,36,Premium,
U1618,2024-02-14,S013,New York,East,Furniture,,20,Basic,Completed
U0790,2024-04-29,S013,Dallas,South,Clothing,992.79,16,Basic,Pending
U1465,2024-06-02,S022,Phoenix,West,Clothing,,16,Premium,Pending
U1269,2024-04-14,S015,Seattle,North,Electronics,296.48,32,Premium,Completed
U2481,2024-05-01,S005,Miami,South,Electronics,479.3,32,Premium,Completed
U2630,2024-02-15,S019,Boston,East,Furniture,366.09,17,Basic,Completed
U2484,2024-03-18,S012,Seattle,North,Electronics,,42,Premium,Completed
U1729,2024-03-27,S018,Dallas,South,Electronics,508.58,22,Premium,
U1183,2024-05-09,S025,Phoenix,West,Furniture,,29,Premium,Pending
U2308,2024-03-16,S025,Houston,South,Furniture,,21,Basic,Pending
U2837,2024-05-17,S018,Boston,East,Electronics,786.04,16,Basic,Pending
U1877,2024-04-10,S014,New York,East,Furniture,173.22,38,Basic,Pending
U2611,2024-01-05,S004,Miami,South,Electronics,,42,Basic,
U0231,2024-03-31,S009,New York,East,Clothing,,36,Basic,Pending
U0231,2024-04-10,S012,Chicago,East,Furniture,,31,Premium,Completed
U2558,2024-04-23,S008,Seattle,North,Clothing,,22,Basic,Completed
U0101,2024-05-28,S022,Phoenix,West,Electronics,,32,Basic,
U2104,2024-03-02,S009,Minneapolis,North,Electronics,697.38,23,Basic,Pending
U2951,2024-04-09,S022,Chicago,East,Electronics,,17,Premium,
U2866,2024-01-01,S006,Dallas,South,Furniture,772.37,34,Basic,Completed
U1115,2024-06-13,S023,Phoenix,West,Clothing,220.75,28,Premium,Pending
U2800,2024-01-23,S011,Miami,South,Clothing,,31,Basic,
U1621,2024-05-08,S010,Miami,South,Electronics,,45,Premium,
U0237,2024-01-23,S018,Chicago,East,Furniture,,37,Basic,Completed
U2370,2024-01-24,S003,Chicago,East,Electronics,,17,Basic,
U1203,2024-04-09,S004,Miami,South,Clothing,,37,Basic,
U1869,2024-06-20,S005,Chicago,East,Furniture,,32,Premium,Completed
U2732,2024-03-04,S022,Seattle,North,Furniture,,36,Premium,
U2710,2024-01-08,S011,Minneapolis,North,Clothing,,20,Premium,Pending
U2951,2024-03-02,S024,Phoenix,West,Clothing,,33,Basic,Completed
U0812,2024-04-11,S019,Seattle,North,Electronics,,29,Basic,
U2616,2024-02-25,S006,New York,East,Clothing,,23,Basic,
U2517,2024-03-09,S004,Dallas,South,Furniture,,19,Basic,
U0710,2024-01-27,S005,Boston,East,Furniture,229.56,16,Premium,
U1894,2024-02-06,S014,Dallas,South,Clothing,,20,Premium,Pending
U1058,2024-01-20,S022,Denver,North,Furniture,153.59,36,Premium,Pending
U0633,2024-05-03,S020,Minneapolis,North,Furniture,292.56,17,Premium,
U2114,2024-06-07,S006,Boston,East,Clothing,893.98,23,Basic,Pending
U1032,2024-01-15,S024,Houston,South,Clothing,,43,Premium,
U1401,2024-06-29,S010,Dallas,South,Electronics,,27,Basic,Completed
U1107,2024-01-31,S016,Houston,South,Electronics,607.1,32,Basic,Pending
U1948,2024-06-01,S018,Boston,East,Furniture,,45,Basic,Completed
U0182,2024-05-30,S008,Denver,North,Furniture,,30,Basic,Pending
U0430,2024-03-29,S021,Denver,North,Electronics,,37,Basic,
U0504,2024-06-05,S018,Los Angeles,West,Electronics,,34,Premium,Pending
U0824,2024-05-27,S015,Seattle,North,Electronics,,18,Basic,Pending
U2465,2024-04-27,S013,New York,East,Clothing,,30,Premium,
U0567,2024-04-17,S002,San Diego,West,Clothing,660.93,28,Basic,Completed
U2101,2024-03-01,S023,Chicago,East,Furniture,,29,Basic,Completed
U0813,2024-05-15,S017,Chicago,East,Clothing,693.42,39,Premium,
U1812,2024-02-08,S018,Boston,East,Electronics,,27,Premium,Completed
U1774,2024-06-01,S004,Chicago,East,Clothing,,16,Premium,Completed
U2369,2024-04-30,S008,Dallas,South,Clothing,,27,Basic,Completed
U1670,2024-02-22,S020,New York,East,Furniture,,37,Premium,Completed
U1517,2024-04-28,S020,Denver,North,Furniture,,19,Premium,
U0057,2024-06-06,S022,San Diego,West,Clothing,877.86,40,Premium,
